creator,creatorLabel,linkcount
http://www.wikidata.org/entity/Q61987,Carl Gustav Carus,27
http://www.wikidata.org/entity/Q276030,Yaacov Agam,27
http://www.wikidata.org/entity/Q155376,Lorenzo Monaco,27
http://www.wikidata.org/entity/Q318114,Nicholas Hilliard,27
http://www.wikidata.org/entity/Q380553,Ludovico Carracci,27
http://www.wikidata.org/entity/Q235647,Adélaïde Labille-Guiard,27
http://www.wikidata.org/entity/Q76416,Andreas Achenbach,27
http://www.wikidata.org/entity/Q464300,Eva Gonzalès,27
http://www.wikidata.org/entity/Q434425,Francesco di Giorgio,27
http://www.wikidata.org/entity/Q267858,Albert Marquet,27
http://www.wikidata.org/entity/Q235281,Helen Frankenthaler,27
http://www.wikidata.org/entity/Q315835,Taddeo Gaddi,27
http://www.wikidata.org/entity/Q316731,Federico Barocci,27
http://www.wikidata.org/entity/Q454671,Philips Wouwerman,27
http://www.wikidata.org/entity/Q736065,Francesco Solimena,27
http://www.wikidata.org/entity/Q182791,Jean-Baptiste Carpeaux,27
http://www.wikidata.org/entity/Q265665,Pierre Auguste Cot,27
http://www.wikidata.org/entity/Q8867,Gae Aulenti,27
http://www.wikidata.org/entity/Q471764,Thomas Hart Benton,27
http://www.wikidata.org/entity/Q435509,Raymond Loewy,27
http://www.wikidata.org/entity/Q234324,Dorothea Tanning,27
http://www.wikidata.org/entity/Q376062,Sigmar Polke,27
http://www.wikidata.org/entity/Q366499,Orcagna,27
http://www.wikidata.org/entity/Q560787,Frederic Remington,26
http://www.wikidata.org/entity/Q361174,Sharaku,26
http://www.wikidata.org/entity/Q436844,Armand Guillaumin,26
http://www.wikidata.org/entity/Q537211,Dong Qichang,26
http://www.wikidata.org/entity/Q345666,Roger Fenton,26
http://www.wikidata.org/entity/Q469056,Pierre-Paul Prud'hon,26
http://www.wikidata.org/entity/Q168671,John Heartfield,26
http://www.wikidata.org/entity/Q433603,Ma Yuan,26
http://www.wikidata.org/entity/Q433973,Jules Lefebvre,26
http://www.wikidata.org/entity/Q380706,Vilhelm Hammershøi,26
http://www.wikidata.org/entity/Q453839,Paul Strand,26
http://www.wikidata.org/entity/Q380052,Marià Fortuny Marsal,26
http://www.wikidata.org/entity/Q335022,David Teniers the Younger,26
http://www.wikidata.org/entity/Q433434,Anne-Louis Girodet de Roussy-Trioson,26
http://www.wikidata.org/entity/Q380704,Bartholomeus van der Helst,26
http://www.wikidata.org/entity/Q322030,Eugène Atget,26
http://www.wikidata.org/entity/Q80588,Abram Arkhipov,26
http://www.wikidata.org/entity/Q8453,Giovanni Battista Cima da Conegliano,26
http://www.wikidata.org/entity/Q465342,Wifredo Lam,26
http://www.wikidata.org/entity/Q328369,Edwin Henry Landseer,26
http://www.wikidata.org/entity/Q367973,Arman,26
http://www.wikidata.org/entity/Q165367,Hendrik Goltzius,26
http://www.wikidata.org/entity/Q282043,Jules Breton,26
http://www.wikidata.org/entity/Q274339,Gwen John,26
http://www.wikidata.org/entity/Q358399,Wilhelm Marstrand,26
http://www.wikidata.org/entity/Q554178,Karl Ernst Claus,26
http://www.wikidata.org/entity/Q4233718,anonymous,25
http://www.wikidata.org/entity/Q452321,Emanuel Leutze,25
http://www.wikidata.org/entity/Q438129,Eileen Gray,25
http://www.wikidata.org/entity/Q247005,Salomon van Ruysdael,25
http://www.wikidata.org/entity/Q724860,Robert Henri,25
http://www.wikidata.org/entity/Q277738,Jean-Marc Nattier,25
http://www.wikidata.org/entity/Q262284,Barbara Kruger,25
http://www.wikidata.org/entity/Q937096,John Martin,25
http://www.wikidata.org/entity/Q197461,Zhao Mengfu,25
http://www.wikidata.org/entity/Q538350,Maarten van Heemskerck,25
http://www.wikidata.org/entity/Q744442,Jean Ignace Isidore Gérard Grandville,25
http://www.wikidata.org/entity/Q380395,Richard Parkes Bonington,25
http://www.wikidata.org/entity/Q558054,Alfred Kubin,25
http://www.wikidata.org/entity/Q541859,Jules Bastien-Lepage,25
http://www.wikidata.org/entity/Q528460,Jozef Israëls,25
http://www.wikidata.org/entity/Q442628,Isamu Noguchi,25
http://www.wikidata.org/entity/Q260057,Francesco Francia,25
http://www.wikidata.org/entity/Q235063,Maya Lin,25
http://www.wikidata.org/entity/Q176694,Antonis Mor,25
http://www.wikidata.org/entity/Q354832,Pieter Claesz,25
http://www.wikidata.org/entity/Q235165,Séraphine Louis,25
http://www.wikidata.org/entity/Q495110,Andrea Solari,25
http://www.wikidata.org/entity/Q329811,Abraham Bloemaert,25
http://www.wikidata.org/entity/Q737635,Childe Hassam,24
http://www.wikidata.org/entity/Q454656,Jan Davidsz. de Heem,24
http://www.wikidata.org/entity/Q540489,Daniele da Volterra,24
http://www.wikidata.org/entity/Q2282172,Yves Saint Laurent,24
http://www.wikidata.org/entity/Q746217,Hishikawa Moronobu,24
http://www.wikidata.org/entity/Q374492,Franz Kline,24
http://www.wikidata.org/entity/Q467337,Yoshitoshi,24
http://www.wikidata.org/entity/Q183245,George Frederic Watts,24
http://www.wikidata.org/entity/Q551282,Wilhelm Lehmbruck,24
http://www.wikidata.org/entity/Q585323,Franz von Lenbach,24
http://www.wikidata.org/entity/Q561952,Han Gan,24
http://www.wikidata.org/entity/Q678094,Hans Thoma,24
http://www.wikidata.org/entity/Q238678,Imogen Cunningham,24
http://www.wikidata.org/entity/Q7531,Louise Nevelson,24
http://www.wikidata.org/entity/Q468632,Mattia Preti,24
http://www.wikidata.org/entity/Q75858,Jörg Immendorff,24
http://www.wikidata.org/entity/Q437616,Bill Viola,24
http://www.wikidata.org/entity/Q544899,Ellsworth Kelly,24
http://www.wikidata.org/entity/Q504963,Lippo Memmi,24
http://www.wikidata.org/entity/Q780102,Wyndham Lewis,24
http://www.wikidata.org/entity/Q495008,Andrea Sacchi,24
http://www.wikidata.org/entity/Q728375,Marcantonio Raimondi,24
http://www.wikidata.org/entity/Q503322,Carlo Dolci,24
http://www.wikidata.org/entity/Q711903,Albert Gleizes,24
http://www.wikidata.org/entity/Q464011,Leonor Fini,24
http://www.wikidata.org/entity/Q255294,Vanessa Bell,24
http://www.wikidata.org/entity/Q511444,Hans Makart,24
http://www.wikidata.org/entity/Q541526,Robert Wilson,24
http://www.wikidata.org/entity/Q505613,Pompeo Batoni,24
http://www.wikidata.org/entity/Q380897,Jacopo Amigoni,24
http://www.wikidata.org/entity/Q547470,Roger Fry,24
http://www.wikidata.org/entity/Q458671,Giuseppe Castiglione,23
http://www.wikidata.org/entity/Q703369,Walter Sickert,23
http://www.wikidata.org/entity/Q555224,Henri-Edmond Cross,23
http://www.wikidata.org/entity/Q704661,Wilhelm Leibl,23
http://www.wikidata.org/entity/Q153472,Joos van Cleve,23
http://www.wikidata.org/entity/Q242849,Helen Levitt,23
http://www.wikidata.org/entity/Q2248916,Tang Yin,23
http://www.wikidata.org/entity/Q701952,Philip Guston,23
http://www.wikidata.org/entity/Q561916,Henry Raeburn,23
http://www.wikidata.org/entity/Q890613,Dong Yuan,23
http://www.wikidata.org/entity/Q512065,Edmonia Lewis,23
http://www.wikidata.org/entity/Q471387,Richard Wilson,23
http://www.wikidata.org/entity/Q454678,Bernard van Orley,23
http://www.wikidata.org/entity/Q78885,Ettore Sottsass,23
http://www.wikidata.org/entity/Q1115170,Comme des Garçons,23
http://www.wikidata.org/entity/Q366562,Bernardo Daddi,23
http://www.wikidata.org/entity/Q469063,Jules Pascin,23
http://www.wikidata.org/entity/Q195655,Andrea della Robbia,23
http://www.wikidata.org/entity/Q256434,Sally Mann,23
http://www.wikidata.org/entity/Q550244,Jacques-Germain Soufflot,23
http://www.wikidata.org/entity/Q114405,Rockwell Kent,23
http://www.wikidata.org/entity/Q453883,Chuck Close,23
http://www.wikidata.org/entity/Q432856,Saul Steinberg,23
http://www.wikidata.org/entity/Q452254,Jacques Villon,23
http://www.wikidata.org/entity/Q213739,Heinrich Füger,23
http://www.wikidata.org/entity/Q671883,Théo van Rysselberghe,23
http://www.wikidata.org/entity/Q378800,Jean Clouet,23
http://www.wikidata.org/entity/Q381458,Christen Købke,23
http://www.wikidata.org/entity/Q516941,Alessandro Magnasco,23
http://www.wikidata.org/entity/Q529591,Anthony Caro,23
http://www.wikidata.org/entity/Q461464,Eugène Carrière,23
http://www.wikidata.org/entity/Q690790,Rufino Tamayo,23
http://www.wikidata.org/entity/Q5233,François-Édouard Picot,23
http://www.wikidata.org/entity/Q713288,René Crevel,23
http://www.wikidata.org/entity/Q437233,Hendrick ter Brugghen,23
http://www.wikidata.org/entity/Q210201,Fritz von Uhde,23
http://www.wikidata.org/entity/Q433067,Konstantin Somov,23
http://www.wikidata.org/entity/Q559559,Fernand Khnopff,23
http://www.wikidata.org/entity/Q261846,Tsuguharu Foujita,23
http://www.wikidata.org/entity/Q714152,Xu Beihong,22
http://www.wikidata.org/entity/Q983441,Thomas Moran,22
http://www.wikidata.org/entity/Q435316,Giovanni Domenico Tiepolo,22
http://www.wikidata.org/entity/Q271918,Gertrude Käsebier,22
http://www.wikidata.org/entity/Q553259,Marsden Hartley,22
http://www.wikidata.org/entity/Q550302,Nicolas de Largillière,22
http://www.wikidata.org/entity/Q28144,Willem Kalf,22
http://www.wikidata.org/entity/Q506483,Sebastiano Ricci,22
http://www.wikidata.org/entity/Q704588,Stuart Davis,22
http://www.wikidata.org/entity/Q460198,Ignacio Zuloaga,22
http://www.wikidata.org/entity/Q258630,Sophie Calle,22
http://www.wikidata.org/entity/Q504949,Giovanni Battista Moroni,22
http://www.wikidata.org/entity/Q342467,Théodore Chassériau,22
http://www.wikidata.org/entity/Q261562,Mark Tobey,22
http://www.wikidata.org/entity/Q219403,Constant Troyon,22
http://www.wikidata.org/entity/Q959212,Jules Dupré,22
http://www.wikidata.org/entity/Q274901,Carolus-Duran,22
http://www.wikidata.org/entity/Q709460,Huang Tingjian,22
http://www.wikidata.org/entity/Q702272,Johann Zoffany,22
http://www.wikidata.org/entity/Q435810,Gio Ponti,22
http://www.wikidata.org/entity/Q436797,Samuel van Hoogstraten,22
http://www.wikidata.org/entity/Q450236,Roberto Matta,22
http://www.wikidata.org/entity/Q456971,Bartolomeo Vivarini,22
http://www.wikidata.org/entity/Q704594,Francesco de' Rossi,22
http://www.wikidata.org/entity/Q165275,Robert Motherwell,22
http://www.wikidata.org/entity/Q927350,Jacopo de' Barbari,22
http://www.wikidata.org/entity/Q213973,Johann Heinrich Wilhelm Tischbein,22
http://www.wikidata.org/entity/Q275610,Agnes Martin,22
http://www.wikidata.org/entity/Q651795,Palma il Giovane,22
http://www.wikidata.org/entity/Q558060,Victor Brauner,22
http://www.wikidata.org/entity/Q434374,Odd Nerdrum,22
http://www.wikidata.org/entity/Q581361,Jens Juel,22
http://www.wikidata.org/entity/Q581763,Graham Sutherland,22
http://www.wikidata.org/entity/Q437724,Bernardo Strozzi,22
http://www.wikidata.org/entity/Q447682,Bartholomeus Spranger,22
http://www.wikidata.org/entity/Q453440,George Herriman,22
http://www.wikidata.org/entity/Q922483,William Orpen,22
http://www.wikidata.org/entity/Q1824525,Abraham Brueghel,21
http://www.wikidata.org/entity/Q186265,William Burges,21
http://www.wikidata.org/entity/Q548205,Hubert Robert,21
http://www.wikidata.org/entity/Q448267,Alvan Clark,21
http://www.wikidata.org/entity/Q198097,Bada Shanren,21
http://www.wikidata.org/entity/Q1333928,Maxfield Parrish,21
http://www.wikidata.org/entity/Q527869,Jan van Huysum,21
http://www.wikidata.org/entity/Q5363475,Elizabeth Schuyler Hamilton,21
http://www.wikidata.org/entity/Q731030,Ni Zan,21
http://www.wikidata.org/entity/Q204936,Kate Greenaway,21
http://www.wikidata.org/entity/Q515796,Justus van Gent,21
http://www.wikidata.org/entity/Q505150,Nicolaes Maes,21
http://www.wikidata.org/entity/Q242308,Francesca Woodman,21
http://www.wikidata.org/entity/Q370567,Jan van der Heyden,21
http://www.wikidata.org/entity/Q704585,Johan Jongkind,21
http://www.wikidata.org/entity/Q536645,Guo Xi,21
http://www.wikidata.org/entity/Q503386,Alonso Sánchez Coello,21
http://www.wikidata.org/entity/Q263569,Joseph Anton Koch,21
http://www.wikidata.org/entity/Q128964,André Charles Boulle,21
http://www.wikidata.org/entity/Q432266,Willem van de Velde the Younger,21
http://www.wikidata.org/entity/Q529623,Jean-Baptiste Pigalle,21
http://www.wikidata.org/entity/Q442841,Elsa von Freytag-Loringhoven,21
http://www.wikidata.org/entity/Q467462,Per Kirkeby,21
http://www.wikidata.org/entity/Q505758,Karl von Piloty,21
http://www.wikidata.org/entity/Q724148,Édouard Detaille,21
http://www.wikidata.org/entity/Q553795,Sébastien Bourdon,21
http://www.wikidata.org/entity/Q935534,Antonio Vivarini,21
http://www.wikidata.org/entity/Q520573,Giovanni Battista Gaulli,21
http://www.wikidata.org/entity/Q902759,David Wilkie,21
http://www.wikidata.org/entity/Q535334,Max Weber,21
http://www.wikidata.org/entity/Q461907,Jean Béraud,21
http://www.wikidata.org/entity/Q268033,Rei Kawakubo,21
http://www.wikidata.org/entity/Q544646,Léon Cogniet,21
http://www.wikidata.org/entity/Q470588,Jacobus Oud,21
http://www.wikidata.org/entity/Q822407,Meissen porcelain,21
http://www.wikidata.org/entity/Q504611,Peter Blake,21
http://www.wikidata.org/entity/Q281637,Ben Nicholson,21
http://www.wikidata.org/entity/Q242399,Maria Helena Vieira da Silva,21
http://www.wikidata.org/entity/Q330848,Abraham van Beijeren,21
http://www.wikidata.org/entity/Q363296,Agnolo Gaddi,21
http://www.wikidata.org/entity/Q366081,Paris Bordone,21
http://www.wikidata.org/entity/Q125902,Achilles Painter,21
http://www.wikidata.org/entity/Q434058,Taddeo Zuccari,21
http://www.wikidata.org/entity/Q281812,Moïse Kisling,21
http://www.wikidata.org/entity/Q238374,Eve Arnold,21
http://www.wikidata.org/entity/Q451489,Antoine-Louis Barye,21
http://www.wikidata.org/entity/Q931846,Hercules Seghers,21
http://www.wikidata.org/entity/Q265820,William Merritt Chase,20
http://www.wikidata.org/entity/Q2723190,Edward Hicks,20
http://www.wikidata.org/entity/Q720910,Daniel Chester French,20
http://www.wikidata.org/entity/Q952938,Ogata Kōrin,20
http://www.wikidata.org/entity/Q1370167,Shakers,20
http://www.wikidata.org/entity/Q948598,Albert Pinkham Ryder,20
http://www.wikidata.org/entity/Q861756,John Sloan,20
http://www.wikidata.org/entity/Q384703,Musō Soseki,20
http://www.wikidata.org/entity/Q272717,Jeanne Lanvin,20
http://www.wikidata.org/entity/Q306673,Wen Zhengming,20
http://www.wikidata.org/entity/Q716331,Li Tang,20
http://www.wikidata.org/entity/Q585852,Carle Vernet,20
http://www.wikidata.org/entity/Q695239,Ben Shahn,20
http://www.wikidata.org/entity/Q467427,Utagawa Kunisada,20
http://www.wikidata.org/entity/Q177059,Hakuin Ekaku,20
http://www.wikidata.org/entity/Q740592,Vladimir Makovsky,20
http://www.wikidata.org/entity/Q724140,Narcisse Virgilio Díaz,20
http://www.wikidata.org/entity/Q512863,Juan de Flandes,20
http://www.wikidata.org/entity/Q562540,Augustus John,20
http://www.wikidata.org/entity/Q273552,Marie Bracquemond,20
http://www.wikidata.org/entity/Q866899,Lanvin,20
http://www.wikidata.org/entity/Q215461,Hans Hofmann,20
http://www.wikidata.org/entity/Q531234,Jim Dine,20
http://www.wikidata.org/entity/Q932263,Thomas de Keyser,20
http://www.wikidata.org/entity/Q715909,Louis-Léopold Boilly,20
http://www.wikidata.org/entity/Q170411,Charles Eames,20
http://www.wikidata.org/entity/Q737137,Jean-Baptiste Oudry,20
http://www.wikidata.org/entity/Q282670,Giovanni Battista Piazzetta,20
http://www.wikidata.org/entity/Q439856,Dennis Oppenheim,20
http://www.wikidata.org/entity/Q539474,Constantin Hansen,20
http://www.wikidata.org/entity/Q528511,Antonio Saura,20
http://www.wikidata.org/entity/Q550401,Govert Flinck,20
http://www.wikidata.org/entity/Q163298,Chang Dai-chien,20
http://www.wikidata.org/entity/Q329092,Kehinde Wiley,20
http://www.wikidata.org/entity/Q711737,Nicolaes Pieterszoon Berchem,20
http://www.wikidata.org/entity/Q265398,Clara Peeters,20
http://www.wikidata.org/entity/Q466224,Félix Ziem,20
http://www.wikidata.org/entity/Q64881,Ridolfo del Ghirlandaio,20
http://www.wikidata.org/entity/Q493320,Andrea Amati,20
http://www.wikidata.org/entity/Q373753,Lorenz Frølich,20
http://www.wikidata.org/entity/Q964791,Paul Émile Chabas,20
http://www.wikidata.org/entity/Q550428,Jeff Wall,20
http://www.wikidata.org/entity/Q928350,Cigoli,20
http://www.wikidata.org/entity/Q391608,Asher Brown Durand,19
http://www.wikidata.org/entity/Q558863,Shen Zhou,19
http://www.wikidata.org/entity/Q551132,Jean-Baptiste Isabey,19
http://www.wikidata.org/entity/Q598030,George Caleb Bingham,19
http://www.wikidata.org/entity/Q588110,Chen Hongshou,19
http://www.wikidata.org/entity/Q241338,Wiener Werkstätte,19
http://www.wikidata.org/entity/Q349377,Adam Frans van der Meulen,19
http://www.wikidata.org/entity/Q711203,Emanuel de Witte,19
http://www.wikidata.org/entity/Q271910,Gertrude Vanderbilt Whitney,19
http://www.wikidata.org/entity/Q40823,Giovanni Benedetto Castiglione,19
http://www.wikidata.org/entity/Q694774,Joseph Cornell,19
http://www.wikidata.org/entity/Q463639,Ana Mendieta,19
http://www.wikidata.org/entity/Q330139,Abraham Janssens I,19
http://www.wikidata.org/entity/Q1494309,Alphonse-Marie-Adolphe de Neuville,19
http://www.wikidata.org/entity/Q536696,Kanō Eitoku,19
http://www.wikidata.org/entity/Q666171,John Marin,19
http://www.wikidata.org/entity/Q271484,Marguerite Gérard,19
http://www.wikidata.org/entity/Q1895764,Maria Clara Eimmart,19
http://www.wikidata.org/entity/Q7799,Bramantino,19
http://www.wikidata.org/entity/Q703250,Luis de Morales,19
http://www.wikidata.org/entity/Q979381,Leonaert Bramer,19
http://www.wikidata.org/entity/Q666092,William Kentridge,19
http://www.wikidata.org/entity/Q444567,Kay Sage,19
http://www.wikidata.org/entity/Q624802,Jan Fyt,19
http://www.wikidata.org/entity/Q734889,Francesco Bartolozzi,19
http://www.wikidata.org/entity/Q964357,Cornelis Engebrechtsz.,19
http://www.wikidata.org/entity/Q462707,Frances Benjamin Johnston,19
http://www.wikidata.org/entity/Q365388,Adolph Gottlieb,19
http://www.wikidata.org/entity/Q719614,Jean-Louis Forain,19
http://www.wikidata.org/entity/Q213703,Hans Bellmer,19
http://www.wikidata.org/entity/Q657402,Hans Hartung,19
http://www.wikidata.org/entity/Q673615,Peter Snayers,19
http://www.wikidata.org/entity/Q1282413,Stanley Spencer,19
http://www.wikidata.org/entity/Q118810,Marie-Guillemine Benoist,19
http://www.wikidata.org/entity/Q456521,Marianne Brandt,19
http://www.wikidata.org/entity/Q438248,Marisol Escobar,19
http://www.wikidata.org/entity/Q7422343,Sarah Goodridge,18
http://www.wikidata.org/entity/Q704868,George Inness,18
http://www.wikidata.org/entity/Q458288,Alexandre-Gabriel Decamps,18
http://www.wikidata.org/entity/Q709461,Arthur Dove,18
http://www.wikidata.org/entity/Q736843,Willard Metcalf,18
http://www.wikidata.org/entity/Q1196022,Wu Daozi,18
http://www.wikidata.org/entity/Q269828,Rineke Dijkstra,18
http://www.wikidata.org/entity/Q955750,William Powell Frith,18
http://www.wikidata.org/entity/Q701769,Franz Xaver Messerschmidt,18
http://www.wikidata.org/entity/Q3284204,Toriyama Sekien,18
http://www.wikidata.org/entity/Q2286906,Joseph Duplessis,18
http://www.wikidata.org/entity/Q60099,Willem Drost,18
http://www.wikidata.org/entity/Q1152965,Adolphe Joseph Thomas Monticelli,18
